image_path,pair_id,version,room_type,style_desc,style_primary,style_secondary,style_conf,style_evidence,prompt_fixed,prompt_fixed_style,split
/home/jupyter/dataset_lora/after/living_room__a4a63f64707847ad85_v3.jpg,a4a63f64707847ad85,v3,living room,"off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",Contemporary,Traditional,medium,"Bold geometric striped carpet, neutral sectional, teal armchair with nailhead trim, white tufted ottoman, and bright accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",train
/home/jupyter/dataset_lora/after/living_room__a4a63f64707847ad85_v4.jpg,a4a63f64707847ad85,v4,living room,"off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",Contemporary,Traditional,medium,"Bold geometric striped carpet, neutral sectional, teal armchair with nailhead trim, white tufted ottoman, and bright accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",train
/home/jupyter/dataset_lora/after/living_room__b2d63126c83a53ff2c_orig.jpg,b2d63126c83a53ff2c,orig,living room,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",train
/home/jupyter/dataset_lora/after/living_room__b2d63126c83a53ff2c_v0.jpg,b2d63126c83a53ff2c,v0,living room,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",train
/home/jupyter/dataset_lora/after/living_room__b2d63126c83a53ff2c_v1.jpg,b2d63126c83a53ff2c,v1,living room,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",train
/home/jupyter/dataset_lora/after/living_room__b2d63126c83a53ff2c_v2.jpg,b2d63126c83a53ff2c,v2,living room,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",train
/home/jupyter/dataset_lora/after/living_room__b2d63126c83a53ff2c_v3.jpg,b2d63126c83a53ff2c,v3,living room,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",train
/home/jupyter/dataset_lora/after/living_room__b2d63126c83a53ff2c_v4.jpg,b2d63126c83a53ff2c,v4,living room,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",train
/home/jupyter/dataset_lora/after/living_room__b56df95a46101226ba_orig.jpg,b56df95a46101226ba,orig,living room,"pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",Contemporary,Mid-Century Modern,medium,"Vibrant orange coffee table and lamps, clean-lined white sofa, geometric black-and-white curtains, and striped blue walls.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__b56df95a46101226ba_v0.jpg,b56df95a46101226ba,v0,living room,"pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",Contemporary,Mid-Century Modern,medium,"Vibrant orange coffee table and lamps, clean-lined white sofa, geometric black-and-white curtains, and striped blue walls.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__b56df95a46101226ba_v1.jpg,b56df95a46101226ba,v1,living room,"pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",Contemporary,Mid-Century Modern,medium,"Vibrant orange coffee table and lamps, clean-lined white sofa, geometric black-and-white curtains, and striped blue walls.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__b56df95a46101226ba_v2.jpg,b56df95a46101226ba,v2,living room,"pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",Contemporary,Mid-Century Modern,medium,"Vibrant orange coffee table and lamps, clean-lined white sofa, geometric black-and-white curtains, and striped blue walls.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__b56df95a46101226ba_v3.jpg,b56df95a46101226ba,v3,living room,"pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",Contemporary,Mid-Century Modern,medium,"Vibrant orange coffee table and lamps, clean-lined white sofa, geometric black-and-white curtains, and striped blue walls.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",train
